ID, Device, Mode, Round, Trial, Block, Trial in Block, Text Length (lines), Visible Lines, Frame Height, Distance, Direction, Target Line, Line Height, Hit, T_Trial, T_Scroll, T_FineTune, T_Select, T_StartScrolling, errorDistance(lines), inFrameCount, visibleCount, Start direction, Finger count, FP_X-MIN, FP_Y-MIN, FP_X-MAX, FP_Y-MAX, ScrollareaX, ScrollareaY, Px_mm
11,MOOSE,Rubbing,4,17,3,1,854,32,6.0,300,DOWN,631,18.0,true,11738,10000,2496,271,1467,-1,2,3,DOWN,1.0,332.0,472.0,685.0,1276.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,18,3,2,854,32,3.0,300,DOWN,420,18.0,true,9019,8703,1407,272,44,0,1,2,UP,1.0,547.697,440.0,742.0,1291.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,19,3,3,854,32,3.0,200,UP,592,18.0,true,5354,4561,401,743,50,0,0,1,UP,1.0,590.634,744.0,687.0,1337.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,20,3,4,854,32,3.0,100,DOWN,690,18.0,true,9250,7921,2080,495,834,-1,0,1,UP,1.0,504.523,368.0,737.5,1405.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,21,3,5,854,32,6.0,100,UP,738,18.0,true,8783,7807,4175,187,789,-1,1,1,DOWN,1.0,575.323,247.0,742.0,1227.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,22,3,6,854,32,6.0,50,UP,489,18.0,true,4631,4560,2560,12,59,1,1,1,UP,1.0,580.447,239.5,725.5,1046.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,23,3,7,854,32,3.0,50,DOWN,190,18.0,true,9326,8415,3071,245,666,-1,0,2,UP,1.0,555.0,302.0,759.0,1245.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,24,3,8,854,32,6.0,200,UP,267,18.0,true,6069,5360,48,648,61,1,0,1,UP,1.0,493.059,667.956,668.0,1272.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,25,4,1,854,32,6.0,100,DOWN,643,18.0,true,5625,2944,1841,562,2119,0,1,1,DOWN,1.0,354.0,399.0,575.0,1236.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,26,4,2,854,32,6.0,50,DOWN,667,18.0,true,8245,7169,3423,158,918,0,2,2,DOWN,1.0,514.0,660.0,641.0,1502.5,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,27,4,3,854,32,6.0,200,DOWN,710,18.0,true,5888,5663,2351,149,76,0,1,1,DOWN,1.0,454.549,739.0,561.0,1585.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,28,4,4,854,32,3.0,200,DOWN,419,18.0,true,5881,4929,2465,33,919,0,1,1,DOWN,1.0,462.0,710.0,579.0,1526.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,29,4,5,854,32,3.0,50,UP,55,18.0,true,3510,2016,497,350,1144,-1,1,1,UP,1.0,510.0,924.0,555.0,1423.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,30,4,6,854,32,3.0,100,UP,19,18.0,true,4836,3760,1840,136,940,-1,1,1,UP,1.0,517.0,538.5,594.5,1494.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,31,4,7,854,32,3.0,300,UP,438,18.0,true,9117,8161,4866,183,773,0,1,1,UP,1.0,559.614,676.0,675.0,1502.0,1080.0,1661.0,4.331
11,MOOSE,Rubbing,4,32,4,8,854,32,6.0,300,UP,160,18.0,true,11346,10191,2224,270,885,-1,2,2,UP,1.0,294.69,613.0,631.179,1443.0,1080.0,1661.0,4.331
